Departure_Date,Group_Number,Pre-order_Date,Sex,Age,Region,Pre-order_Count,Has_NaN_Sex,Has_NaN_Age,Has_NaN_Residence,Is_Female,Is_30s,Is_China,quantity,sales,engaged,Sales_in_real,Quantity_in_real,Diff_Dep_Pre
2024-08-03,2,2024-08-01,Female,20s,China,5.0,0,0,0,1,0,1,0.0,0.0,0.0,269240.0,67.0,2
2024-08-03,3,2024-08-01,,,,6.0,1,1,1,0,0,0,0.0,0.0,0.0,39860.0,5.0,2
2024-08-03,1,2024-07-31,,,,20.0,1,1,1,0,0,0,10.0,39770.0,1.0,50170.0,12.0,3
2024-08-03,1,2024-08-02,,,,21.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1
2024-08-03,2,2024-07-17,,,,2.0,1,1,1,0,0,0,0.0,0.0,0.0,6400.0,1.0,17
2024-08-03,3,2024-08-01,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,62181.0,4.0,2
2024-08-03,2,2024-07-27,,,,2.0,1,1,1,0,0,0,0.0,0.0,0.0,21040.0,4.0,7
2024-08-03,1,2024-07-29,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,5
2024-08-03,3,2024-07-30,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,4
2024-08-03,3,2024-07-30,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,4
2024-08-03,1,2024-07-31,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,3
2024-08-03,1,2024-08-01,,,,3.0,1,1,1,0,0,0,0.0,0.0,0.0,5200.0,1.0,2
2024-08-03,3,2024-08-01,,,,11.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2
2024-08-03,3,2024-08-01,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,15000.0,2.0,2
2024-08-03,1,2024-08-02,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,10010.0,2.0,1
2024-08-04,3,2024-08-03,Male,30s,Other,1.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1
2024-08-04,3,2024-07-30,Female,40s,Japan,2.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,5
2024-08-04,1,2024-07-25,Female,40s,Japan,1.0,0,0,0,1,0,0,0.0,0.0,0.0,4100.0,1.0,10
2024-08-04,1,2024-07-16,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,4900.0,1.0,19
2024-08-04,2,2024-08-01,,,,2.0,1,1,1,0,0,0,0.0,0.0,0.0,25560.0,25.0,3
2024-08-04,2,2024-07-13,,,,2.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,22
2024-08-04,1,2024-07-14,,,,12.0,1,1,1,0,0,0,0.0,0.0,0.0,1640.0,3.0,21
2024-08-04,1,2024-07-15,,,,2.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,20
2024-08-04,1,2024-08-01,,,,15.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,3
2024-08-04,2,2024-07-23,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,1834.0,1.0,12
2024-08-04,3,2024-07-28,,,,2.0,1,1,1,0,0,0,0.0,0.0,0.0,33200.0,1.0,7
2024-08-04,2,2024-08-02,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,7100.0,3.0,2
2024-08-04,3,2024-07-28,,,,4.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,7
2024-08-04,1,2024-08-02,,,,2.0,1,1,1,0,0,0,0.0,0.0,0.0,11690.0,8.0,2
2024-08-04,2,2024-07-31,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,4
2024-08-04,2,2024-07-31,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,22560.0,15.0,4
2024-08-04,2,2024-07-30,,,,5.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,5
2024-08-04,3,2024-07-31,,,,2.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,4
2024-08-04,1,2024-07-31,,,,2.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,4
2024-08-04,1,2024-08-01,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,6800.0,4.0,3
2024-08-04,1,2024-08-01,,,,3.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,3
2024-08-04,2,2024-08-01,,,,2.0,1,1,1,0,0,0,0.0,0.0,0.0,41850.0,36.0,3
2024-08-04,2,2024-08-03,,,,4.0,1,1,1,0,0,0,0.0,0.0,0.0,5200.0,4.0,1
2024-08-04,1,2024-08-02,,,,9.0,1,1,1,0,0,0,1.0,10400.0,1.0,549230.0,20.0,2
2024-08-04,3,2024-08-03,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,16010.0,15.0,1
2024-08-04,1,2024-08-02,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,13700.0,2.0,2
2024-08-04,3,2024-08-02,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,30500.0,2.0,2
2024-08-04,3,2024-08-02,,,,3.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2
2024-08-04,3,2024-08-01,Female,30s,China,1.0,0,0,0,1,1,1,0.0,0.0,0.0,19240.0,4.0,3
2024-08-05,3,2024-08-02,Male,30s,Other,1.0,0,0,0,0,1,0,0.0,0.0,0.0,3800.0,1.0,3
2024-08-05,3,2024-08-02,Male,30s,Other,2.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,3
2024-08-05,3,2024-08-04,Female,30s,Japan,1.0,0,0,0,1,1,0,0.0,0.0,0.0,11376.0,7.0,1
2024-08-05,2,2024-08-03,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,12750.0,2.0,2
2024-08-05,1,2024-08-03,,,,8.0,1,1,1,0,0,0,0.0,0.0,0.0,24600.0,6.0,2
2024-08-05,1,2024-07-30,Female,10s,China,4.0,0,0,0,1,0,1,0.0,0.0,0.0,5540.0,5.0,6
2024-08-05,3,2024-08-03,,,,6.0,1,1,1,0,0,0,0.0,0.0,0.0,80492.0,31.0,2
2024-08-05,2,2024-08-01,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,4
2024-08-05,1,2024-07-22,,,,2.0,1,1,1,0,0,0,0.0,0.0,0.0,65000.0,19.0,14
2024-08-05,1,2024-07-29,,,,30.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,7
2024-08-05,3,2024-08-04,,,,1.0,1,1,1,0,0,0,1.0,8100.0,1.0,46030.0,10.0,1
2024-08-05,3,2024-08-03,,,,10.0,1,1,1,0,0,0,40.0,164000.0,1.0,182700.0,42.0,2
2024-08-05,3,2024-07-23,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,13
2024-08-05,2,2024-07-28,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,8
2024-08-05,2,2024-08-01,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,58490.0,6.0,4
2024-08-05,1,2024-08-03,,,,4.0,1,1,1,0,0,0,0.0,0.0,0.0,16969.0,12.0,2
2024-08-05,2,2024-08-02,,,,2.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,3
2024-08-05,1,2024-08-02,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,31860.0,10.0,3
2024-08-05,3,2024-08-03,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,5140.0,5.0,2
2024-08-05,3,2024-08-04,,,,8.0,1,1,1,0,0,0,0.0,0.0,0.0,26140.0,8.0,1
2024-08-05,1,2024-08-03,,,,4.0,1,1,1,0,0,0,0.0,0.0,0.0,12100.0,1.0,2
2024-08-05,1,2024-08-03,,,,2.0,1,1,1,0,0,0,0.0,0.0,0.0,6350.0,8.0,2
2024-08-05,2,2024-08-04,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1
2024-08-05,3,2024-08-03,Male,30s,China,2.0,0,0,0,0,1,1,0.0,0.0,0.0,78397.0,11.0,2
2024-08-06,1,2024-08-04,Female,30s,China,2.0,0,0,0,1,1,1,0.0,0.0,0.0,34850.0,5.0,2
2024-08-06,3,2024-08-01,Male,20s,China,1.0,0,0,0,0,0,1,0.0,0.0,0.0,56100.0,9.0,5
2024-08-06,3,2024-08-03,Female,30s,Other,15.0,0,0,0,1,1,0,0.0,0.0,0.0,45020.0,7.0,3
2024-08-06,3,2024-08-04,,,,10.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2
2024-08-06,2,2024-08-05,,,,2.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1
2024-08-06,2,2024-08-04,,,,3.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2
2024-08-06,3,2024-07-31,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,6500.0,4.0,6
2024-08-06,2,2024-08-03,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,141340.0,32.0,3
2024-08-06,3,2024-08-03,,,,10.0,1,1,1,0,0,0,0.0,0.0,0.0,110840.0,22.0,3
2024-08-06,1,2024-08-04,,,,6.0,1,1,1,0,0,0,0.0,0.0,0.0,76480.0,38.0,2
2024-08-06,3,2024-08-05,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,9600.0,1.0,1
2024-08-06,2,2024-08-04,,,,2.0,1,1,1,0,0,0,0.0,0.0,0.0,24357.0,10.0,2
2024-08-06,3,2024-08-04,,,,3.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2
2024-08-06,2,2024-08-03,,,,6.0,1,1,1,0,0,0,0.0,0.0,0.0,76019.0,21.0,3
2024-08-06,1,2024-08-04,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,87200.0,3.0,2
2024-08-06,2,2024-07-16,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,2800.0,1.0,21
2024-08-06,2,2024-07-21,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,9100.0,3.0,16
2024-08-06,1,2024-07-24,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,1100.0,1.0,13
2024-08-06,1,2024-07-21,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,12708.0,9.0,16
2024-08-06,1,2024-07-23,,,,3.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,14
2024-08-06,2,2024-08-03,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,3
2024-08-06,2,2024-07-27,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,4300.0,5.0,10
2024-08-06,1,2024-07-31,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,11400.0,2.0,6
2024-08-06,1,2024-08-04,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,43175.0,4.0,2
2024-08-06,1,2024-08-03,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,3
2024-08-06,1,2024-08-03,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,3
2024-08-06,2,2024-08-04,,,,3.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2
2024-08-06,3,2024-08-05,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,39987.0,11.0,1
2024-08-06,1,2024-08-05,,,,3.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1
2024-08-07,3,2024-08-05,Female,30s,China,2.0,0,0,0,1,1,1,0.0,0.0,0.0,54900.0,7.0,2
2024-08-07,2,2024-07-28,Female,30s,China,1.0,0,0,0,1,1,1,0.0,0.0,0.0,7700.0,2.0,10
2024-08-07,2,2024-08-05,Female,40s,China,5.0,0,0,0,1,0,1,0.0,0.0,0.0,34880.0,15.0,2
2024-08-07,1,2024-08-05,Male,30s,Other,10.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2
2024-08-07,1,2024-08-04,Male,30s,Other,2.0,0,0,0,0,1,0,0.0,0.0,0.0,9500.0,5.0,3
2024-08-07,1,2024-07-21,Female,30s,China,1.0,0,0,0,1,1,1,0.0,0.0,0.0,5500.0,1.0,17
2024-08-07,2,2024-08-06,Female,30s,China,1.0,0,0,0,1,1,1,0.0,0.0,0.0,79600.0,3.0,1
2024-08-07,3,2024-07-31,Female,20s,China,2.0,0,0,0,1,0,1,0.0,0.0,0.0,40582.0,6.0,7
2024-08-07,2,2024-08-05,Female,20s,Japan,60.0,0,0,0,1,0,0,0.0,0.0,0.0,758160.0,162.0,2
2024-08-07,2,2024-08-04,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,43900.0,3.0,3
2024-08-07,1,2024-08-01,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,6
2024-08-07,2,2024-08-05,,,,2.0,1,1,1,0,0,0,0.0,0.0,0.0,36900.0,8.0,2
2024-08-07,2,2024-08-04,,,,10.0,1,1,1,0,0,0,0.0,0.0,0.0,168480.0,36.0,3
2024-08-07,3,2024-07-31,Female,20s,Japan,10.0,0,0,0,1,0,0,0.0,0.0,0.0,167165.0,32.0,7
2024-08-07,1,2024-08-04,,,,10.0,1,1,1,0,0,0,0.0,0.0,0.0,74500.0,14.0,3
2024-08-07,1,2024-08-04,,,,20.0,1,1,1,0,0,0,0.0,0.0,0.0,287910.0,63.0,3
2024-08-07,2,2024-07-26,,,,2.0,1,1,1,0,0,0,0.0,0.0,0.0,15500.0,5.0,12
2024-08-07,3,2024-08-04,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,20395.0,6.0,3
2024-08-07,3,2024-08-06,,,,1.0,1,1,1,0,0,0,1.0,5400.0,1.0,74400.0,9.0,1
2024-08-07,2,2024-07-23,,,,5.0,1,1,1,0,0,0,0.0,0.0,0.0,2400.0,1.0,15
2024-08-07,2,2024-07-25,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,13
2024-08-07,1,2024-07-30,,,,3.0,1,1,1,0,0,0,0.0,0.0,0.0,2140.0,2.0,8
2024-08-07,1,2024-08-04,,,,2.0,1,1,1,0,0,0,0.0,0.0,0.0,7320.0,4.0,3
2024-08-07,3,2024-07-29,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,1019.0,1.0,9
2024-08-07,3,2024-08-05,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,40000.0,4.0,2
2024-08-07,3,2024-08-02,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,5
2024-08-07,1,2024-08-05,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,7470.0,5.0,2
2024-08-07,1,2024-08-05,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2
2024-08-07,1,2024-08-04,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,18633.0,2.0,3
2024-08-07,2,2024-08-04,,,,2.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,3
2024-08-07,1,2024-08-06,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,3900.0,3.0,1
2024-08-07,3,2024-08-05,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,8470.0,2.0,2
2024-08-07,1,2024-08-05,Female,20s,Japan,1.0,0,0,0,1,0,0,0.0,0.0,0.0,23320.0,6.0,2
2024-08-08,1,2024-08-02,Female,30s,Taiwan,1.0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,6
2024-08-08,3,2024-08-04,Female,20s,China,10.0,0,0,0,1,0,1,0.0,0.0,0.0,48879.0,13.0,4
2024-08-08,3,2024-08-03,Female,20s,Japan,2.0,0,0,0,1,0,0,0.0,0.0,0.0,53749.0,14.0,5
2024-08-08,2,2024-08-06,Female,50s,Japan,6.0,0,0,0,1,0,0,0.0,0.0,0.0,6340.0,6.0,2
2024-08-08,1,2024-08-06,Female,30s,China,1.0,0,0,0,1,1,1,0.0,0.0,0.0,38100.0,15.0,2
2024-08-08,3,2024-08-06,Male,30s,Other,6.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2
2024-08-08,2,2024-08-06,Male,30s,Other,5.0,0,0,0,0,1,0,0.0,0.0,0.0,31695.0,11.0,2
2024-08-08,2,2024-08-06,Male,30s,Other,7.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2
2024-08-08,1,2024-08-06,Male,30s,Other,1.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2
2024-08-08,3,2024-08-03,Female,20s,China,3.0,0,0,0,1,0,1,0.0,0.0,0.0,3395.0,1.0,5
2024-08-08,1,2024-08-05,Female,50s,Japan,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,3
2024-08-08,1,2024-08-05,Male,30s,China,8.0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,3
2024-08-08,2,2024-07-31,Female,30s,China,6.0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,8
2024-08-08,1,2024-07-28,Female,30s,China,2.0,0,0,0,1,1,1,0.0,0.0,0.0,27500.0,2.0,11
2024-08-08,2,2024-08-06,,,,3.0,1,1,1,0,0,0,0.0,0.0,0.0,15800.0,12.0,2
2024-08-08,3,2024-08-06,,,,30.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2
2024-08-08,2,2024-08-05,Female,20s,China,1.0,0,0,0,1,0,1,0.0,0.0,0.0,85023.0,37.0,3
2024-08-08,1,2024-08-06,Male,50s,Japan,1.0,0,0,0,0,0,0,0.0,0.0,0.0,76145.0,15.0,2
2024-08-08,3,2024-07-23,,,,2.0,1,1,1,0,0,0,0.0,0.0,0.0,30306.0,4.0,16
2024-08-08,3,2024-07-14,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,19538.0,6.0,25
2024-08-08,3,2024-08-06,,,,5.0,1,1,1,0,0,0,0.0,0.0,0.0,21000.0,1.0,2
2024-08-08,3,2024-08-05,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,18400.0,5.0,3
2024-08-08,3,2024-08-01,,,,2.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,7
2024-08-08,2,2024-08-02,,,,12.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,6
2024-08-08,2,2024-08-04,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,4
2024-08-08,1,2024-08-03,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,4470.0,4.0,5
2024-08-08,2,2024-08-05,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,3
2024-08-08,1,2024-08-04,,,,4.0,1,1,1,0,0,0,0.0,0.0,0.0,7000.0,2.0,4
2024-08-08,2,2024-08-06,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2
2024-08-08,3,2024-08-07,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,1400.0,1.0,1
2024-08-08,1,2024-08-06,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,16596.0,18.0,2
2024-08-08,1,2024-08-07,,,,5.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1
2024-08-08,1,2024-08-06,,,,5.0,1,1,1,0,0,0,0.0,0.0,0.0,900.0,2.0,2
2024-08-08,3,2024-08-07,,,,5.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1
2024-08-08,1,2024-08-07,,,,5.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1
2024-08-08,2,2024-08-03,Female,20s,China,2.0,0,0,0,1,0,1,0.0,0.0,0.0,26190.0,10.0,5
2024-08-08,2,2024-07-30,Male,30s,China,1.0,0,0,0,0,1,1,0.0,0.0,0.0,7507.0,1.0,9
2024-08-08,1,2024-07-28,Female,30s,China,1.0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,11
2024-08-09,1,2024-08-05,Female,20s,Taiwan,2.0,0,0,0,1,0,0,0.0,0.0,0.0,15038.0,6.0,4
2024-08-09,2,2024-08-07,Male,30s,Other,1.0,0,0,0,0,1,0,0.0,0.0,0.0,3425.0,3.0,2
2024-08-09,3,2024-08-06,Male,30s,Other,1.0,0,0,0,0,1,0,0.0,0.0,0.0,10360.0,2.0,3
2024-08-09,2,2024-08-03,Male,30s,Other,1.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,6
2024-08-09,3,2024-08-07,Female,30s,China,1.0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,2
2024-08-09,2,2024-08-07,Female,20s,China,1.0,0,0,0,1,0,1,0.0,0.0,0.0,7178.0,2.0,2
2024-08-09,3,2024-08-07,Female,20s,Japan,2.0,0,0,0,1,0,0,0.0,0.0,0.0,14744.0,3.0,2
2024-08-09,2,2024-08-05,Male,20s,Other,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
2024-08-09,2,2024-08-07,,,,2.0,1,1,1,0,0,0,0.0,0.0,0.0,8200.0,2.0,2
2024-08-09,3,2024-08-08,,,,11.0,1,1,1,0,0,0,39.0,136890.0,1.0,194724.0,60.0,1
2024-08-09,1,2024-07-31,,,,6.0,1,1,1,0,0,0,0.0,0.0,0.0,3988.0,4.0,9
2024-08-09,2,2024-08-07,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,13800.0,6.0,2
2024-08-09,3,2024-08-07,Female,20s,Japan,1.0,0,0,0,1,0,0,0.0,0.0,0.0,28100.0,25.0,2
2024-08-09,1,2024-08-07,,,,10.0,1,1,1,0,0,0,0.0,0.0,0.0,17960.0,2.0,2
2024-08-09,2,2024-08-07,,,,6.0,1,1,1,0,0,0,0.0,0.0,0.0,91025.0,41.0,2
2024-08-09,3,2024-08-01,,,,3.0,1,1,1,0,0,0,0.0,0.0,0.0,1200.0,1.0,8
2024-08-09,3,2024-08-06,,,,5.0,1,1,1,0,0,0,0.0,0.0,0.0,156170.0,42.0,3
2024-08-09,1,2024-08-05,,,,20.0,1,1,1,0,0,0,0.0,0.0,0.0,4100.0,1.0,4
2024-08-09,2,2024-08-08,Female,40s,Japan,1.0,0,0,0,1,0,0,0.0,0.0,0.0,51952.0,6.0,1
2024-08-09,1,2024-08-04,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,5
2024-08-09,3,2024-08-07,,,,2.0,1,1,1,0,0,0,0.0,0.0,0.0,19060.0,13.0,2
2024-08-09,3,2024-07-24,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,16
2024-08-09,1,2024-08-07,,,,6.0,1,1,1,0,0,0,0.0,0.0,0.0,12000.0,2.0,2
2024-08-09,2,2024-08-07,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,10859.0,10.0,2
2024-08-09,2,2024-08-06,,,,3.0,1,1,1,0,0,0,0.0,0.0,0.0,2500.0,1.0,3
2024-08-09,3,2024-08-05,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,7081.0,1.0,4
2024-08-09,3,2024-08-06,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,56195.0,30.0,3
2024-08-09,1,2024-07-31,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,3919.0,4.0,9
2024-08-09,2,2024-08-08,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,39929.0,8.0,1
2024-08-09,1,2024-08-03,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,5800.0,7.0,6
2024-08-09,1,2024-08-05,,,,2.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,4
2024-08-09,2,2024-08-05,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,4
2024-08-09,1,2024-08-05,,,,2.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,4
2024-08-09,3,2024-08-04,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,5
2024-08-09,1,2024-08-05,,,,2.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,4
2024-08-09,1,2024-08-07,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2
2024-08-09,1,2024-08-08,,,,3.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1
2024-08-09,3,2024-08-07,,,,5.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2
2024-08-09,1,2024-08-07,,,,1.0,1,1,1,0,0,0,0.0,0.0,0.0,1100.0,1.0,2
2024-08-09,3,2024-08-07,,,,5.0,1,1,1,0,0,0,0.0,0.0,0.0,22000.0,4.0,2
2024-08-09,2,2024-08-04,Female,30s,China,2.0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,5
2024-08-10,1,2024-08-04,Female,40s,China,1.0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,6
2024-08-10,3,2024-07-30,Female,40s,Japan,1.0,0,0,0,1,0,0,0.0,0.0,0.0,12800.0,4.0,11
2024-08-10,2,2024-08-06,Female,30s,China,2.0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,4
2024-08-10,1,2024-07-22,Male,30s,Other,1.0,0,0,0,0,1,0,0.0,0.0,0.0,31914.0,4.0,19
2024-08-10,2,2024-07-29,Male,30s,Other,1.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,12
2024-08-10,3,2024-08-08,Male,30s,Other,1.0,0,0,0,0,1,0,0.0,0.0,0.0,17315.0,2.0,2
2024-08-10,2,2024-08-08,Female,60s,Taiwan,1.0,0,0,0,1,0,0,0.0,0.0,0.0,7740.0,1.0,2
2024-08-10,2,2024-08-07,Female,50s,Japan,10.0,0,0,0,1,0,0,0.0,0.0,0.0,10000.0,1.0,3
2024-08-10,3,2024-08-03,Female,30s,China,1.0,0,0,0,1,1,1,0.0,0.0,0.0,4950.0,1.0,7
2024-08-10,1,2024-08-08,,,,2.0,1,1,1,0,0,0,0.0,0.0,0.0,5350.0,3.0,2
2024-08-10,2,2024-08-09,Female,20s,Taiwan,1.0,0,0,0,1,0,0,0.0,0.0,0.0,44146.0,9.0,1
2024-08-10,1,2024-08-08,,,,2.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2
2024-08-10,3,2024-08-08,Female,30s,China,1.0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,2
2024-08-10,1,2024-08-08,,,,30.0,1,1,1,0,0,0,0.0,0.0,0.0,138580.0,31.0,2
2024-08-10,3,2024-08-06,,,,3.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,4
2024-08-10,1,2024-08-06,Female,30s,China,1.0,0,0,0,1,1,1,0.0,0.0,0.0,49020.0,11.0,4
2024-08-10,2,2024-08-07,,,,5.0,1,1,1,0,0,0,0.0,0.0,0.0,59100.0,4.0,3
2024-08-10,1,2024-08-08,,,,2.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2
2024-08-10,1,2024-07-31,,,,2.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,10
2024-08-10,3,2024-08-08,,,,3.0,1,1,1,0,0,0,0.0,0.0,0.0,14780.0,3.0,2
2024-08-10,1,2024-08-05,,,,10.0,1,1,1,0,0,0,0.0,0.0,0.0,362165.0,111.0,5
2024-08-10,2,2024-08-02,,,,2.0,1,1,1,0,0,0,0.0,0.0,0.0,31975.0,9.0,8
2024-08-10,3,2024-07-24,,,,2.0,1,1,1,0,0,0,0.0,0.0,0.0,9200.0,4.0,17
2024-08-10,3,2024-08-07,,,,10.0,1,1,1,0,0,0,0.0,0.0,0.0,28080.0,6.0,3
