Departure_Date,Group_Number,Pre-order_Date,Sex,Age,Region,Pre-order_Count,Has_NaN_Sex,Has_NaN_Age,Has_NaN_Residence,Is_Female,Is_30s,Is_China,quantity,sales,engaged,Sales_in_real,Quantity_in_real,Diff_Dep_Pre
2024-06-05,1,2024-06-03,,,,8,1,1,1,0,0,0,0.0,0.0,0.0,6200.0,2.0,2
2024-06-05,3,2024-06-02,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,3
2024-06-05,3,2024-06-04,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,130006.0,22.0,1
2024-06-05,1,2024-06-03,,,,3,1,1,1,0,0,0,0.0,0.0,0.0,8760.0,3.0,2
2024-06-05,2,2024-06-03,,,,3,1,1,1,0,0,0,0.0,0.0,0.0,26278.0,16.0,2
2024-06-05,3,2024-06-03,,,,30,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2
2024-06-05,2,2024-06-03,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,5100.0,1.0,2
2024-06-05,2,2024-06-03,,,,3,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2
2024-06-05,1,2024-06-04,,,,5,1,1,1,0,0,0,0.0,0.0,0.0,64450.0,7.0,1
2024-06-05,2,2024-06-04,,,,10,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1
2024-06-05,1,2024-06-04,,,,12,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1
2024-06-05,3,2024-06-04,,,,2,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1
2024-06-05,1,2024-06-04,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,31720.0,19.0,1
2024-06-05,2,2024-05-27,Female,40s,China,1,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,9
2024-06-06,2,2024-06-05,Female,30s,China,2,0,0,0,1,1,1,2.0,7566.0,1.0,7566.0,2.0,1
2024-06-06,2,2024-06-05,Female,30s,China,3,0,0,0,1,1,1,0.0,0.0,0.0,125000.0,16.0,1
2024-06-06,2,2024-05-31,Female,30s,China,2,0,0,0,1,1,1,0.0,0.0,0.0,12524.0,4.0,6
2024-06-06,1,2024-06-03,Male,30s,China,5,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,3
2024-06-06,2,2024-06-03,Female,30s,China,10,0,0,0,1,1,1,0.0,0.0,0.0,112870.0,8.0,3
2024-06-06,3,2024-06-05,Female,30s,Japan,20,0,0,0,1,1,0,0.0,0.0,0.0,17620.0,4.0,1
2024-06-06,2,2024-06-01,Female,30s,China,1,0,0,0,1,1,1,0.0,0.0,0.0,11700.0,2.0,5
2024-06-06,2,2024-06-04,Female,30s,South Korea,1,0,0,0,1,1,0,0.0,0.0,0.0,61438.0,10.0,2
2024-06-06,2,2024-06-02,Female,50s,Japan,5,0,0,0,1,0,0,0.0,0.0,0.0,95720.0,18.0,4
2024-06-06,3,2024-05-28,Male,30s,Japan,2,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,9
2024-06-06,1,2024-06-04,Female,30s,China,12,0,0,0,1,1,1,0.0,0.0,0.0,4598.0,5.0,2
2024-06-06,2,2024-05-23,Female,20s,Japan,1,0,0,0,1,0,0,0.0,0.0,0.0,34778.0,25.0,14
2024-06-06,3,2024-06-03,Male,50s,Japan,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3
2024-06-06,1,2024-06-04,Male,30s,Other,3,0,0,0,0,1,0,0.0,0.0,0.0,33100.0,5.0,2
2024-06-06,1,2024-06-04,Male,30s,Other,3,0,0,0,0,1,0,0.0,0.0,0.0,59820.0,13.0,2
2024-06-06,1,2024-06-03,Male,30s,Other,7,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,3
